,commentUrl,commentsCount,date,facebookId,facebookUrl,feedbackId,id,likesCount,postTitle,profileId,replyToCommentId,text,threadingDepth,user_screen_name
10,https://www.facebook.com/shesaidfilm/videos/564505348386437?comment_id=460578596098839,1.0,2022-11-20T22:39:41.000Z,134908959227553,https://www.facebook.com/shesaidfilm/videos/564505348386437,ZmVlZGJhY2s6MTM0OTA4OTU5MjI3NTUzXzQ2MDU3ODU5NjA5ODgzOQ==,Y29tbWVudDoxMzQ5MDg5NTkyMjc1NTNfNDYwNTc4NTk2MDk4ODM5,1,"Carey Mulligan and Zoe Kazan star in #SheSaidMovie, only in theaters this November. Watch the trailer now.",pfbid02wHQwBk3iiPGdbFnWnMj5dcj4dm4NfSxPFP7G8itM7EqvMe1dpgvw63pfSQ6AxUfDl,,I really wanted to see this…but I don’t trust strangers enough to risk my safety in a theater. I’ll def see/cop it when it comes out tho!,,
11,https://www.facebook.com/shesaidfilm/videos/564505348386437?comment_id=673213187510594,,2022-11-02T19:57:36.000Z,134908959227553,https://www.facebook.com/shesaidfilm/videos/564505348386437,ZmVlZGJhY2s6MTM0OTA4OTU5MjI3NTUzXzY3MzIxMzE4NzUxMDU5NA==,Y29tbWVudDoxMzQ5MDg5NTkyMjc1NTNfNjczMjEzMTg3NTEwNTk0,1,"Carey Mulligan and Zoe Kazan star in #SheSaidMovie, only in theaters this November. Watch the trailer now.",pfbid0fB84CNq3nLrnWf85hYekQo2xeg6qfzXHE1M7jGYbrrKZUPYmWL2Y7EQsBALfFAAnl,,I could use your help…,,
12,https://www.facebook.com/shesaidfilm/videos/564505348386437?comment_id=5366712913454407,,2022-11-28T02:40:13.000Z,134908959227553,https://www.facebook.com/shesaidfilm/videos/564505348386437,ZmVlZGJhY2s6MTM0OTA4OTU5MjI3NTUzXzUzNjY3MTI5MTM0NTQ0MDc=,Y29tbWVudDoxMzQ5MDg5NTkyMjc1NTNfNTM2NjcxMjkxMzQ1NDQwNw==,0,"Carey Mulligan and Zoe Kazan star in #SheSaidMovie, only in theaters this November. Watch the trailer now.",pfbid02hQRfy7Y3YMBknQJUSfJLfQRUFAusiXQmCbmB5MbFPQL39SnFX7GNFTv8Msq7ipB7l,,I saw this movie today..as someone sexually harassed by my boss I eventually filed charges against him. This was 1985.  It still goes on..,,
13,https://www.facebook.com/shesaidfilm/videos/564505348386437?comment_id=1280454359413027,,2022-10-31T23:21:44.000Z,134908959227553,https://www.facebook.com/shesaidfilm/videos/564505348386437,ZmVlZGJhY2s6MTM0OTA4OTU5MjI3NTUzXzEyODA0NTQzNTk0MTMwMjc=,Y29tbWVudDoxMzQ5MDg5NTkyMjc1NTNfMTI4MDQ1NDM1OTQxMzAyNw==,1,"Carey Mulligan and Zoe Kazan star in #SheSaidMovie, only in theaters this November. Watch the trailer now.",pfbid02hPSfXHk5Bk4Aqg5QDX7mx1k3uVRvgHp1SH7FxSKDRx6ZrDZ1XxLNm2iHinrr6xH5l,,Definately want to see this,,
14,https://www.facebook.com/shesaidfilm/videos/564505348386437?comment_id=462463985714415,,2022-07-14T17:46:53.000Z,134908959227553,https://www.facebook.com/shesaidfilm/videos/564505348386437,ZmVlZGJhY2s6MTM0OTA4OTU5MjI3NTUzXzQ2MjQ2Mzk4NTcxNDQxNQ==,Y29tbWVudDoxMzQ5MDg5NTkyMjc1NTNfNDYyNDYzOTg1NzE0NDE1,1,"Carey Mulligan and Zoe Kazan star in #SheSaidMovie, only in theaters this November. Watch the trailer now.",pfbid0F3A82Nt71oCkUERCGa83rx25n7HhhVxBohAMtnFPhjiiEhCMPRrxB6ikQwzkgHUkl,,So true happens in real world. Bosses powerful usually win.,,
15,https://www.facebook.com/shesaidfilm/videos/564505348386437?comment_id=843264796717372,,2022-11-17T21:49:44.000Z,134908959227553,https://www.facebook.com/shesaidfilm/videos/564505348386437,ZmVlZGJhY2s6MTM0OTA4OTU5MjI3NTUzXzg0MzI2NDc5NjcxNzM3Mg==,Y29tbWVudDoxMzQ5MDg5NTkyMjc1NTNfODQzMjY0Nzk2NzE3Mzcy,2,"Carey Mulligan and Zoe Kazan star in #SheSaidMovie, only in theaters this November. Watch the trailer now.",pfbid0nvCEHkJKEk7PK7tk89RpPXeD6izSrtzQvph8zRQ33B5qdRyEXKErvj1m9bZwE1B7l,,This story needed to be told and this film does an excellent job.  Hope you get to see it this Friday.,,
16,https://www.facebook.com/shesaidfilm/videos/564505348386437?comment_id=841039193703430,,2022-11-23T17:03:54.000Z,134908959227553,https://www.facebook.com/shesaidfilm/videos/564505348386437,ZmVlZGJhY2s6MTM0OTA4OTU5MjI3NTUzXzg0MTAzOTE5MzcwMzQzMA==,Y29tbWVudDoxMzQ5MDg5NTkyMjc1NTNfODQxMDM5MTkzNzAzNDMw,0,"Carey Mulligan and Zoe Kazan star in #SheSaidMovie, only in theaters this November. Watch the trailer now.",pfbid024RDFY7H3aVdJBftutx49srHXjHhwtkMezSSXjURZnu9DmSjhu5ost7U3a8gppQUgl,,"Woke Flop

https://youtu.be/JIX6ellQMSQ",,
17,https://www.facebook.com/shesaidfilm/videos/564505348386437?comment_id=1307149113418427,,2022-11-24T20:47:32.000Z,134908959227553,https://www.facebook.com/shesaidfilm/videos/564505348386437,ZmVlZGJhY2s6MTM0OTA4OTU5MjI3NTUzXzEzMDcxNDkxMTM0MTg0Mjc=,Y29tbWVudDoxMzQ5MDg5NTkyMjc1NTNfMTMwNzE0OTExMzQxODQyNw==,0,"Carey Mulligan and Zoe Kazan star in #SheSaidMovie, only in theaters this November. Watch the trailer now.",pfbid027mAmQ3gnMpEPEmfydLzAYvZDPipYsTJBDcSRfuyhVj131T37Muj8qEttjfWwFJvvl,,"Those journalists reformed work ethics, but this movie does not do them justice...",,
18,https://www.facebook.com/shesaidfilm/videos/564505348386437?comment_id=842470797207115,,2022-11-18T12:28:38.000Z,134908959227553,https://www.facebook.com/shesaidfilm/videos/564505348386437,ZmVlZGJhY2s6MTM0OTA4OTU5MjI3NTUzXzg0MjQ3MDc5NzIwNzExNQ==,Y29tbWVudDoxMzQ5MDg5NTkyMjc1NTNfODQyNDcwNzk3MjA3MTE1,1,"Carey Mulligan and Zoe Kazan star in #SheSaidMovie, only in theaters this November. Watch the trailer now.",pfbid02ASMeN3AXaLyEC5umLaZCX4TCHDr6Dc9yVGVEzMSEqinW9hdCBjofGhqjZKvxMJuul,,"Don’t do cinemas but I’m going to see this. A story, if that’s the right word to use, that needs telling.",,
19,https://www.facebook.com/shesaidfilm/videos/564505348386437?comment_id=1549259638849696,,2022-11-19T01:09:23.000Z,134908959227553,https://www.facebook.com/shesaidfilm/videos/564505348386437,ZmVlZGJhY2s6MTM0OTA4OTU5MjI3NTUzXzE1NDkyNTk2Mzg4NDk2OTY=,Y29tbWVudDoxMzQ5MDg5NTkyMjc1NTNfMTU0OTI1OTYzODg0OTY5Ng==,1,"Carey Mulligan and Zoe Kazan star in #SheSaidMovie, only in theaters this November. Watch the trailer now.",pfbid09x59gmb4ZQaz7vsz899knSQEoj8yY56PuR6wFetKcps3UZYn2oYWU3TtQoR3GG7dl,,We're planning to go!,,
